gene_id,Pverr_006,Pverr_007,Pverr_008,Pverr_009,Pverr_106,Pverr_107,Pverr_108,Pverr_109,Pverr_110,Pverr_111,Pverr_112,Pverr_113
Pver_gene_g3654,223,265,417,332,829,517,146,1138,312,578,784,561
Pver_gene_g3655,0,0,0,0,980,926,353,1357,518,998,1356,1085
Pver_gene_g3656,0,0,0,0,0,29,12,67,16,51,61,38
Pver_gene_g3657,0,0,0,0,120,111,27,203,52,64,226,93
Pver_gene_g3658,0,0,0,0,280,248,74,428,75,267,337,254
Pver_gene_g3659,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g22980,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g22981,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g22982,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g22983,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g22984,0,0,0,0,361,599,35,1219,114,1157,580,912
Pver_gene_g22985,0,0,0,0,96,199,20,322,22,662,155,399
Pver_gene_g22986,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g22987,0,6,0,0,0,0,7,0,0,0,0,0
Pver_gene_g22988,0,17,41,6,30,16,4,14,0,32,18,10
Pver_gene_g22989,0,15,0,0,10,13,0,25,0,13,0,9
Pver_gene_g4022,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g4023,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g4020,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g4021,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g4026,0,85,85,63,383,249,75,301,261,314,519,324
Pver_gene_g4027,82,123,115,33,65,31,12,76,25,34,16,22
Pver_gene_g4024,17,0,0,0,0,16,0,0,0,0,19,0
Pver_gene_g4025,29,35,37,4,20,60,18,73,35,57,52,30
Pver_gene_g4028,169,285,214,203,1039,655,305,1026,317,1034,1057,845
Pver_gene_g4029,253,311,477,303,252,129,80,412,168,150,226,168
Pver_gene_g10023,117,271,331,260,394,279,90,451,133,492,318,313
Pver_gene_g23742,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g1658,0,0,0,0,0,0,0,0,0,0,18,0
Pver_gene_g1659,0,0,0,0,4,6,10,6,15,6,7,9
Pver_gene_g1653,0,14,0,0,100,57,16,149,54,75,64,54
Pver_gene_g1650,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g1651,61,54,72,49,0,30,13,0,38,8,0,24
Pver_gene_g1656,92,113,71,49,88,121,21,133,47,108,52,109
Pver_gene_g1657,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g1654,0,0,0,20,0,0,0,0,0,0,0,0
Pver_gene_g1655,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g21981,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g17233,0,0,0,0,3,0,0,37,0,0,0,9
Pver_gene_g21983,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g21982,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g17236,0,28,15,0,0,0,15,0,10,0,0,14
Pver_gene_g17237,0,0,0,0,0,0,0,26,21,35,0,31
Pver_gene_g4680,71,42,75,63,138,88,34,119,66,117,106,87
Pver_gene_g21986,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g21989,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g21988,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g17238,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g17239,0,0,0,0,4,1,3,2,0,7,0,4
Pver_gene_g16685,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g4688,618,640,677,427,92,166,63,112,69,131,154,155
Pver_gene_g4689,0,35,66,17,57,53,32,116,47,106,96,69
Pver_gene_novel_gene_775_5de57afd,19,19,36,40,28,10,35,37,5,10,19,12
Pver_gene_g5371,0,0,0,0,0,0,0,14,0,0,23,8
Pver_gene_g5370,0,0,0,0,16,7,0,0,11,13,19,0
Pver_gene_g5373,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g5372,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g5375,0,0,0,0,17,0,3,0,5,0,0,0
Pver_gene_g5374,0,0,0,0,0,12,6,44,10,14,44,0
Pver_gene_g5377,0,10,0,0,0,0,0,0,0,0,0,0
Pver_gene_g5376,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g5379,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g5378,0,17,59,45,60,35,9,37,33,26,0,29
Pver_gene_g4970,19,16,30,4,0,1,0,0,2,0,2,0
Pver_gene_g4971,179,250,119,151,148,133,28,217,106,148,249,104
Pver_gene_g4972,53,38,65,38,397,297,44,407,87,295,328,332
Pver_gene_g4973,293,342,289,190,65,41,0,79,55,47,52,60
Pver_gene_g4974,109,193,173,110,67,94,33,111,77,84,99,99
Pver_gene_g4975,72,53,80,60,181,273,88,334,281,293,278,269
Pver_gene_g4976,0,0,0,0,0,0,0,0,25,0,0,8
Pver_gene_g4977,38,41,18,40,177,142,42,308,86,276,266,193
Pver_gene_g4978,114,108,100,71,134,94,19,198,65,87,134,92
Pver_gene_g4979,797,1327,2144,1514,313,127,100,397,156,235,318,152
Pver_gene_g5089,641,580,853,538,154,60,15,166,60,103,50,73
Pver_gene_g5088,0,43,26,23,205,127,46,377,99,174,228,174
Pver_gene_g5083,43,41,31,14,105,55,18,48,59,85,34,40
Pver_gene_g5082,195,258,237,103,410,284,138,342,298,331,312,398
Pver_gene_g5081,0,0,0,0,0,0,0,0,5,0,0,0
Pver_gene_g5080,423,342,332,206,234,142,106,156,100,154,188,135
Pver_gene_g5087,0,32,31,20,28,36,28,0,37,0,0,0
Pver_gene_g5086,0,0,21,20,23,53,4,21,22,27,23,35
Pver_gene_g5085,80,54,66,39,336,161,58,337,139,212,337,237
Pver_gene_g5084,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g23161,0,0,0,0,0,6,5,6,0,11,0,11
Pver_gene_g23160,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g23163,0,0,0,0,0,0,0,10,0,0,0,0
Pver_gene_g23162,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g23165,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g23164,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g23167,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g23166,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g23169,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g23168,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_novel_gene_281_5de57afd,0,0,0,0,0,0,0,1,0,0,0,9
Pver_gene_g25394,0,2,0,0,0,0,0,0,0,9,0,7
Pver_gene_g8492,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g25396,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g8490,4722,5530,7866,5591,0,0,0,0,0,0,0,0
Pver_gene_g25390,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g8496,0,0,0,0,0,4,0,0,13,0,0,0
Pver_gene_g23297,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g26664,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g23295,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g26666,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g23293,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g26660,0,0,0,0,8,15,7,0,19,6,0,6
Pver_gene_g26663,0,0,0,0,0,0,20,97,0,187,0,123
Pver_gene_g26662,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g8494,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g26669,0,16,19,5,49,12,0,14,12,14,0,24
Pver_gene_g26668,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g23299,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g23298,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g16543,196,275,238,192,206,198,136,291,288,225,208,163
Pver_gene_g16542,0,12,19,24,39,66,20,79,28,39,73,63
Pver_gene_g16541,0,0,0,0,11,13,0,0,11,0,0,7
Pver_gene_g2683,0,0,0,0,0,0,0,0,0,7,4,0
Pver_gene_g16547,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g16546,0,9,0,12,0,14,0,0,0,14,19,23
Pver_gene_g16545,0,8,0,0,45,0,0,13,0,0,0,0
Pver_gene_g16544,129,206,216,126,148,126,25,242,88,139,158,140
Pver_gene_g2688,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g2689,23,0,3,0,0,15,0,20,0,0,9,4
Pver_gene_g16549,22,14,11,17,0,11,29,0,41,19,0,16
Pver_gene_g16548,184,294,343,231,2093,1440,390,3112,876,1946,1954,2019
Pver_gene_g2538,0,16,0,15,0,0,0,5,14,0,0,4
Pver_gene_g2539,71,57,46,0,26,27,18,40,33,46,32,50
Pver_gene_g2532,0,68,62,94,60,50,11,45,25,45,21,71
Pver_gene_g2533,0,0,0,0,21,70,18,63,64,37,36,38
Pver_gene_g2530,0,44,211,27,11601,7642,3138,15030,4050,8654,12393,10689
Pver_gene_g2531,243,340,395,388,244,204,58,467,258,349,312,332
Pver_gene_g2536,0,0,0,0,0,25,15,20,34,37,53,18
Pver_gene_g2537,0,0,0,0,24,30,0,59,15,34,0,8
Pver_gene_g2534,0,0,0,0,0,21,0,67,38,24,72,38
Pver_gene_g2535,0,0,0,0,14,59,47,76,63,35,77,49
Pver_gene_g15164,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g15165,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g15166,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g15167,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g15160,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g15161,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g15162,0,0,0,0,0,0,0,7,0,0,0,0
Pver_gene_g15163,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g15168,0,8,18,35,25,21,10,0,11,17,0,17
Pver_gene_g15169,0,0,6,0,0,25,11,0,41,0,37,18
Pver_gene_g23833,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g23832,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g23831,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g23830,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g23837,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g23836,114,166,316,254,254,204,105,322,146,179,327,190
Pver_gene_g23835,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g23834,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_novel_gene_286_5de57afd,0,0,0,0,4,10,4,27,18,8,0,11
Pver_gene_g23839,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g23838,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g21479,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g21478,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g21471,0,0,0,0,5,0,0,0,0,0,0,0
Pver_gene_g21470,0,3,0,0,0,0,0,0,0,0,0,0
Pver_gene_g21473,0,0,0,13,3,4,2,0,2,4,3,6
Pver_gene_g21472,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g21475,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g21474,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g21477,0,0,5,0,0,0,0,5,0,0,0,2
Pver_gene_g21476,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g414,0,0,36,0,6395,4527,1419,9333,2514,6187,6933,5458
Pver_gene_g415,0,0,0,0,47,53,17,134,54,65,68,86
Pver_gene_g416,43,0,38,31,117,68,153,120,109,76,143,51
Pver_gene_g417,22,27,45,26,92,80,72,71,149,32,25,55
Pver_gene_g410,27,15,0,0,0,15,0,30,6,8,0,0
Pver_gene_g411,21,12,0,0,17,14,11,11,13,0,8,0
Pver_gene_g412,33,25,0,25,148,117,62,82,71,111,116,137
Pver_gene_g413,0,25,32,20,52,37,28,70,18,22,0,39
Pver_gene_g19669,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g19668,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g418,0,6,22,0,20,8,0,39,0,28,0,0
Pver_gene_g419,0,11,41,0,17,35,0,34,30,0,0,21
Pver_gene_g11090,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g11091,0,0,0,0,22,0,8,0,0,0,26,9
Pver_gene_g11092,0,48,44,0,30,47,39,53,52,21,68,26
Pver_gene_g11093,159,273,408,275,197,207,114,323,197,162,205,163
Pver_gene_g11094,0,13,0,13,210,166,41,173,110,168,125,157
Pver_gene_g11095,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g11096,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g11097,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g11098,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g11099,0,18,18,18,22,0,4,45,0,14,0,15
Pver_gene_g6915,0,0,31,0,301,222,82,367,205,355,270,206
Pver_gene_g12675,0,11,32,14,80,15,15,36,6,13,0,22
Pver_gene_g12674,50,38,42,55,222,336,86,288,250,203,259,323
Pver_gene_g12677,0,0,0,0,8,14,13,0,12,8,52,5
Pver_gene_g12676,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g12671,82,108,35,0,87,58,19,125,42,113,45,43
Pver_gene_g12670,0,0,0,0,45,66,9,97,56,62,95,42
Pver_gene_g12673,0,0,0,0,31,0,0,0,0,12,0,10
Pver_gene_g12672,0,0,3,0,33,4,9,0,27,23,46,22
Pver_gene_g12679,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g12678,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g8185,0,29,0,6,0,13,13,18,52,28,0,23
Pver_gene_g6919,23,0,0,0,27,26,5,0,25,5,16,6
Pver_gene_g8729,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g22620,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g14789,0,0,0,0,88,115,157,89,66,100,71,72
Pver_gene_g14788,0,32,39,54,70,47,30,104,19,61,39,41
Pver_gene_g14783,0,0,0,0,0,0,4,0,0,2,0,0
Pver_gene_g16045,0,0,0,0,133,123,14,401,139,257,233,108
Pver_gene_g14781,55,161,155,103,251,230,73,378,350,253,226,313
Pver_gene_g14780,0,8,16,7,14,35,26,0,33,19,25,12
Pver_gene_g14787,0,0,0,0,0,0,11,0,4,0,16,0
Pver_gene_g14786,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g14785,0,0,0,0,0,0,0,0,8,0,0,0
Pver_gene_g14784,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g11326,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g11327,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g11324,95,60,64,30,39,60,8,64,16,31,58,16
Pver_gene_g11325,30,32,40,18,6,11,0,40,20,8,47,0
Pver_gene_g11322,147,176,390,214,68,130,18,181,55,157,89,116
Pver_gene_g11323,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g11320,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g11321,0,0,0,0,16,23,25,17,0,45,7,26
Pver_gene_novel_gene_268_5de57afd,210,93,185,87,37,8,10,23,6,23,7,6
Pver_gene_g11328,0,90,177,81,76,107,22,105,52,40,110,95
Pver_gene_g11329,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g8721,0,0,0,0,33,0,0,0,0,0,12,7
Pver_gene_g22628,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g13786,271,282,373,300,272,98,86,251,177,173,371,192
Pver_gene_g13787,0,0,0,0,0,13,0,0,46,3,6,0
Pver_gene_g13784,0,0,0,0,63,0,24,0,0,0,0,48
Pver_gene_g13785,0,0,0,0,0,11,21,0,12,0,12,10
Pver_gene_g13782,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g13783,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g13780,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g13781,0,0,0,0,0,0,4,0,0,0,0,0
Pver_gene_novel_gene_317_5de57afd,0,0,0,0,0,0,3,0,3,0,0,0
Pver_gene_g13788,0,0,0,0,104,89,15,126,37,63,29,39
Pver_gene_g13789,0,0,0,0,75,57,80,95,80,56,58,56
Pver_gene_g10986,0,0,0,0,0,36,0,0,0,0,0,0
Pver_gene_novel_gene_511_5de57afd,0,0,0,0,64,24,0,16,7,19,8,8
Pver_gene_g13258,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g13259,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g13254,0,2,0,0,17,20,7,26,12,37,32,45
Pver_gene_g13255,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g13256,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g13257,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g13250,0,0,0,0,0,4,0,0,12,0,0,0
Pver_gene_g13251,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g13252,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g13253,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g15955,0,0,0,0,21,0,0,0,0,0,0,0
Pver_gene_g15954,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g15957,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g15956,0,0,0,0,0,9,3,15,0,0,0,8
Pver_gene_g15951,251,313,335,177,88,93,72,93,90,77,67,74
Pver_gene_g15950,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g15953,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g15952,67,44,84,24,97,108,22,179,105,145,89,119
Pver_gene_g15959,74,23,56,36,64,71,11,75,32,97,51,55
Pver_gene_g15958,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g25747,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g25746,152,139,156,160,200,105,37,293,105,139,148,148
Pver_gene_g25745,0,0,0,0,9,9,0,33,25,0,15,20
Pver_gene_g25744,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g25743,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g25742,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g25741,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g25740,0,0,0,0,76,41,17,47,13,201,136,47
Pver_gene_g25749,36,44,39,13,0,15,0,15,23,5,20,16
Pver_gene_g25748,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g7159,1805,1388,1555,855,727,529,130,858,347,682,471,494
Pver_gene_g7158,13,8,10,11,0,5,12,0,4,0,0,0
Pver_gene_g7153,25,0,0,0,93,98,12,134,80,95,102,52
Pver_gene_g7152,386,435,518,400,58,44,0,67,48,51,51,26
Pver_gene_g7151,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g7150,86,179,211,108,71,45,21,66,44,38,48,49
Pver_gene_g7157,7,0,0,14,0,25,4,21,15,0,0,0
Pver_gene_g7156,29,0,0,0,0,14,0,0,0,0,0,0
Pver_gene_g7155,89,131,73,53,420,303,95,458,200,260,306,341
Pver_gene_g7154,97,105,54,20,5,17,11,17,39,17,0,8
Pver_gene_g9645,84,124,152,185,155,183,91,72,138,149,125,149
Pver_gene_g9644,889,1117,1322,807,331,205,112,319,256,289,298,265
Pver_gene_g9647,0,55,31,48,253,201,45,253,72,229,131,157
Pver_gene_g9646,35,45,38,31,322,227,30,231,77,207,140,139
Pver_gene_g9641,726,1109,1115,1185,832,412,199,620,237,492,785,440
Pver_gene_g9640,0,0,0,0,22,28,0,118,48,28,28,46
Pver_gene_g9643,0,8,0,0,26,20,0,39,17,33,25,24
Pver_gene_g9642,0,0,57,32,0,14,0,0,17,0,0,0
Pver_gene_g9649,252,351,242,147,120,142,95,88,157,121,154,127
Pver_gene_g9648,50,69,94,62,20,15,0,46,27,16,50,20
Pver_gene_novel_gene_759_5de57afd,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g22218,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g22219,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g22210,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g22211,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g22212,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g22213,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g22214,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g22215,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g22216,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g22217,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g1418,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g1419,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g1410,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g1411,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g1412,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g1413,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g1414,0,0,0,0,0,7,0,0,0,0,0,0
Pver_gene_g1415,0,0,0,0,87,67,32,138,33,55,145,50
Pver_gene_g1416,0,0,0,0,12,9,11,20,27,23,5,16
Pver_gene_g1417,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g999,38,71,90,57,236,241,92,330,94,261,378,270
Pver_gene_g998,0,0,0,0,0,9,0,0,0,15,0,0
Pver_gene_g995,3,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g994,0,0,0,0,30,75,20,146,38,115,100,53
Pver_gene_g997,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g996,144,101,188,74,321,205,51,406,114,184,358,213
Pver_gene_g991,0,41,39,0,62,80,86,49,190,84,81,65
Pver_gene_g990,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g993,0,82,70,60,41,68,64,41,117,30,45,56
Pver_gene_g992,219,281,291,132,153,128,53,191,107,201,165,167
Pver_gene_g14648_g14650,0,0,0,0,12,0,12,0,20,0,19,0
Pver_gene_g8279,0,0,0,0,9,40,20,61,16,32,67,58
Pver_gene_g8278,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g8273,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g8272,0,5,0,0,0,1,0,5,1,0,0,0
Pver_gene_g8271,0,9,0,0,0,9,0,0,0,19,0,0
Pver_gene_g8270,173,236,269,189,132,86,44,126,82,89,72,90
Pver_gene_g8277,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g8276,0,0,0,0,16,0,0,0,6,8,0,8
Pver_gene_g8275,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g8274,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g26057,0,0,0,0,0,0,7,0,0,0,0,13
Pver_gene_g26467,0,41,37,7,0,9,8,64,7,25,36,13
Pver_gene_g26466,0,0,0,0,0,35,0,0,21,0,0,61
Pver_gene_g26465,0,0,0,0,8,0,11,0,22,0,0,10
Pver_gene_g26464,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g26463,0,41,28,22,0,0,0,0,0,0,0,0
Pver_gene_g26462,6,13,43,23,14,16,0,25,19,0,0,11
Pver_gene_g26461,0,0,0,0,0,0,4,38,11,31,0,9
Pver_gene_g26460,77,81,139,106,209,111,12,305,42,223,159,174
Pver_gene_g26469,0,0,0,0,123,47,52,96,32,76,127,34
Pver_gene_g26468,131,125,154,73,78,73,18,120,67,73,77,80
Pver_gene_novel_gene_440_5de57afd,0,0,0,0,22,10,15,0,20,0,38,0
Pver_gene_novel_gene_792_5de57afd,0,0,0,0,0,9,0,0,2,0,0,0
Pver_gene_g8898,0,44,49,19,350,216,44,365,91,207,323,278
Pver_gene_g8896,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g8895,0,0,0,0,0,0,0,0,11,0,0,7
Pver_gene_g8894,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g8893,0,0,0,0,0,0,0,0,10,14,0,0
Pver_gene_g8892,23,0,33,34,143,121,25,195,91,153,167,172
Pver_gene_g8891,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g8890,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g20108,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g20109,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g7979,42,61,52,30,67,60,31,52,68,54,78,56
Pver_gene_g7978,0,27,32,19,0,40,0,67,22,26,0,19
Pver_gene_g20102,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g20103,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g20100,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g7976,176,158,208,114,80,48,16,93,16,62,41,52
Pver_gene_g7971,0,9,0,0,20,34,0,28,20,45,64,24
Pver_gene_g7970,0,0,0,3,0,25,7,0,7,0,0,22
Pver_gene_g7973,579,522,818,425,133,64,0,176,96,159,163,112
Pver_gene_g7972,26,93,193,122,242,238,142,280,556,159,169,187
Pver_gene_g2338,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g2339,0,0,0,0,0,10,0,12,25,0,0,7
Pver_gene_g2330,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g2331,0,0,0,0,0,0,0,0,6,0,0,0
Pver_gene_g2332,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g2333,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g2334,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g2335,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g2336,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g2337,0,59,23,54,104,62,27,60,55,95,55,71
Pver_gene_g24829,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24828,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24825,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24824,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24827,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24826,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24821,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24820,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24823,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24822,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_novel_gene_70_5de57afd,19,18,53,23,25,0,0,6,4,0,0,9
Pver_gene_g21279,0,0,0,0,0,17,0,41,29,0,0,26
Pver_gene_g21278,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g16172,0,0,0,0,11,0,0,36,8,0,23,0
Pver_gene_g16173,61,152,153,96,39,26,27,22,33,27,40,35
Pver_gene_g21271,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g21270,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g16176,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g21276,0,0,0,0,0,0,0,0,0,0,0,0
